,index,name,categories,latitude,longitude,neighborhood,NPU
1955,29,Nail Season,Cosmetics Shop,33.8992397099723,-84.38212715922221,,A
1956,30,Cigar City Club,Bar,33.89143082869046,-84.38159290588423,,A
1957,31,Publix,Grocery Store,33.905311845584556,-84.42770476740402,,A
1958,35,Under The Cork Tree,Tapas Restaurant,33.90780005274441,-84.38001056417939,,A
1959,41,Phoenix & Dragon Bookstore,Bookstore,33.90583007387113,-84.37807217373054,Sandy Springs,A
1960,46,Chastain Park Playground,Park,33.87716989096056,-84.38956765019412,,A
1961,48,Imperatori Karate,Martial Arts Dojo,33.899294955118926,-84.38228208234456,,A
1962,49,Cibo e Beve,Italian Restaurant,33.89011448494359,-84.38111765584655,,A
1963,12,Salon Lofts Buckhead,Health & Beauty Service,33.88073010793518,-84.38078598921314,,B
1964,19,Taxco Mexican Restaurant,Mexican Restaurant,33.87788612316756,-84.37993014476633,,B
1965,20,La Fonda Latina,Cuban Restaurant,33.875737344585666,-84.38005625558479,,B
1966,21,Nancy G's Cafe,Café,33.88890081823149,-84.38270845576314,,A
1967,24,Life Time Athletic,Gym,33.907054,-84.378672,,A
1968,25,Popeyes Louisiana Kitchen,Fried Chicken Joint,33.87952054849198,-84.37939474464623,,B
1969,26,Taka Sushi and Passion,Sushi Restaurant,33.881852,-84.381116,,B
1970,27,Greater Good BBQ,BBQ Joint,33.87629451248907,-84.37999618983747,,B
1971,30,Waffle House,Diner,33.901023416289576,-84.37947518000776,,A
1972,32,Elaine Sterling Institute,Spa,33.886368992576855,-84.38212646105104,,A
1973,33,Center Ice Arena,Skating Rink,33.91115070121782,-84.37978058601776,,A
1974,34,Tupelo Honey Cafe,Southern / Soul Food Restaurant,33.88189,-84.37964,,B
1975,35,Bakkal International Foods,Grocery Store,33.910304641377735,-84.3788273730462,,A
1976,36,Art and Soul,Art Gallery,33.88942932667664,-84.38269753921934,,A
1977,38,Il Giallo Osteria & Bar,Restaurant,33.91633225746139,-84.38079258451728,,A
1978,40,Pig N Chik BBQ,BBQ Joint,33.88859944920984,-84.38205192251131,,A
1979,43,GA Chapter Room,Speakeasy,33.90794914953577,-84.37960095756455,,A
1980,44,The Basement Theatre,Theater,33.876962638239284,-84.38084625298515,,B
1981,45,El Taco Veloz,Burrito Place,33.90924858026562,-84.37913708415512,,A
1982,46,Egg Harbor Cafe,Café,33.917050498895804,-84.37972835185201,,A
1983,47,Hearth Pizza Tavern,Pizza Place,33.9186785557331,-84.38160038131306,,A
1984,48,Cafe Vendôme,Bakery,33.88975601479434,-84.38058003076667,,A
1985,49,Three Dollar Cafe Jr.,Wings Joint,33.87727585530037,-84.37984438695986,,B
1986,11,Blue Moon Pizza,Pizza Place,33.908211727977964,-84.36309441505455,,B
1987,18,Sushi Nami Too,Sushi Restaurant,33.907831377379075,-84.36365258419119,,B
1988,21,Lynwood Park,Baseball Field,33.88670940893284,-84.34528782478591,,B
1989,35,Da Vinci Donuts,Donut Shop,33.908024894956924,-84.36353210574497,,B
1990,39,Taziki's Mediterranean Cafe,Greek Restaurant,33.908706,-84.363698,,B
1991,45,Firehouse Subs,Sandwich Place,33.908074,-84.36368,,B
1992,2,Hovan Mediterranean Gourmet,Mediterranean Restaurant,33.89228444702467,-84.32559707853103,,B
1993,3,Starbucks,Coffee Shop,33.89455244,-84.32939666,,B
1994,4,Jersey Mike's Subs,Sandwich Place,33.894326,-84.330735,,B
1995,5,Rita's Italian Ice & Frozen Custard,Ice Cream Shop,33.894695,-84.3294023,,B
1996,6,Bon Glaze,Donut Shop,33.89156586526869,-84.32267759959655,,B
1997,8,Pure Taqueria Brookhaven,Mexican Restaurant,33.890827626497405,-84.32131608289346,,B
1998,9,Bat & Ball,Pub,33.89237266844927,-84.3254339732043,,B
1999,12,Sushi Yoshino,Sushi Restaurant,33.89241356510281,-84.32549710427428,,B
2000,16,Blackburn Park,Park,33.89561873440399,-84.32871841000026,,B
2001,18,Cowart Family / Ashford Dunwoody YMCA,Gym / Fitness Center,33.899115119578404,-84.33319668653844,,B
2002,19,Jo's Grille,American Restaurant,33.892925670762835,-84.3266101714331,,B
2003,21,Blackburn Tennis Center,Tennis Court,33.896792704965556,-84.32768632079795,,B
2004,25,Corner Pizza,Pizza Place,33.89164559171855,-84.32563339527611,,B
2005,26,Moon Indian Cuisine,Indian Restaurant,33.89212979860848,-84.32585875196041,,B
2006,28,Southern Custard,Ice Cream Shop,33.8914056160218,-84.32284707457401,,B
2007,33,Murphey Candler Park,Park,33.909353115219375,-84.32375907897949,,B
2008,34,Peachtree Golf Club,Golf Course,33.87677636597213,-84.3269512796681,,B
2009,35,Hyatt Regency Atlanta Perimeter At Villa Christina,Hotel,33.91327510741848,-84.34239516045876,,B
2010,36,Dress Up,Boutique,33.87105194335087,-84.33587765422996,,B
2011,40,Newk's Eatery,Sandwich Place,33.919758917443495,-84.34129734214615,Perimeter Center,B
2012,42,The Flying Biscuit Cafe,Southern / Soul Food Restaurant,33.87049632025299,-84.33697811834628,,B
2013,44,Old Brick Pit Barbecue,BBQ Joint,33.87895,-84.322399,,B
2014,45,Whole Foods Market,Grocery Store,33.885099407367754,-84.31429311985629,,B
2015,46,Sono Bello,Cosmetics Shop,33.91982848504004,-84.34980324173353,,B
2016,47,Concourse Athletic Club,Gym,33.91635648945647,-84.35588222698362,,B
2017,48,Red Pepper Taqueria,Mexican Restaurant,33.86972789654806,-84.33572309155049,,B
2018,7,Ibiza Bites,Food Truck,33.88946804839048,-84.31035617404157,,B
2019,10,Crossfit AGX,Gym,33.891721196277594,-84.30829882621765,,B
2020,11,The Cook's Warehouse,Kitchen Supply Store,33.884868,-84.314816,,B
2021,14,Zen Tea,Tea Room,33.891174580033976,-84.30187090823551,,B
2022,15,Starbucks,Coffee Shop,33.88392696827007,-84.31621944222782,,B
2023,16,Bluetop,American Restaurant,33.891520132294374,-84.30182852016203,,B
2024,17,First Watch - Chamblee,Breakfast Spot,33.884244580962836,-84.31600345836821,,B
2025,18,Pig N Chik BBQ,BBQ Joint,33.887620727395806,-84.31374800992427,,B
2026,21,Chick-fil-A,Fast Food Restaurant,33.8984652,-84.3026674,,B
2027,23,Bad Daddy’s Burger Bar,Burger Joint,33.88849319071342,-84.31395324013386,,B
2028,24,Vintage Pizzeria,Italian Restaurant,33.893379747198765,-84.3000828908478,,B
2029,26,Gus's World Famous Fried Chicken,Fried Chicken Joint,33.894436586315756,-84.29830317464052,,B
2030,29,Hopstix,Asian Restaurant,33.89074719895576,-84.30288197993836,,B
2031,31,Galla's Pizza,Pizza Place,33.88170034611687,-84.31897691856967,,B
2032,33,Subway,Sandwich Place,33.88873936126342,-84.31130265741541,,B
2033,35,Keswick Park,Baseball Field,33.891022688198234,-84.31583872492608,,B
2034,36,Lan Zhou Restaurant,Asian Restaurant,33.89081339116625,-84.29985343508386,,B
2035,38,Southbound,Gluten-free Restaurant,33.89224590343711,-84.30103781566143,,B
2036,41,Publix,Grocery Store,33.89066662437509,-84.32496811260341,,B
2037,43,GameStop,Video Game Store,33.889888639281736,-84.31100774589461,,B
2038,44,Walgreens,Pharmacy,33.89467346106759,-84.30471539497375,,B
2039,45,Menchie's Frozen Yogurt,Frozen Yogurt Shop,33.883808,-84.315972,,B
2040,46,Au Rendez-vous,French Restaurant,33.88195963460907,-84.30975834780227,,B
2041,48,Five Guys,Burger Joint,33.88854723500318,-84.30993343492659,,B
2042,49,Simple Finds Interior,Furniture / Home Store,33.89634093203948,-84.30496754476623,,B
2043,5,Sweet Hut Bakery & Cafe,Bakery,33.89325946581493,-84.28439836640158,,B
2044,7,Quoc Huong Banh Mi Fast Food,Vietnamese Restaurant,33.89291892360404,-84.28513759360604,,B
2045,8,Tempo Doeloe,Indonesian Restaurant,33.891562058273955,-84.28566106852375,,B
2046,13,Mamak Malaysian Kitchen,Asian Restaurant,33.89329727144494,-84.28478078961108,,B
2047,14,8 Fahrenheit Ice Cream,Ice Cream Shop,33.89143645306083,-84.28561319228608,,B
2048,15,Batavia (Indonesian) Restaurant,Indonesian Restaurant,33.896456585774025,-84.2851561470105,,B
2049,17,Paris Baguette,Bakery,33.89611966778148,-84.28272472026994,,B
2050,18,Taqueria El Rey Del Taco,Mexican Restaurant,33.897064134021704,-84.28188670437657,,B
2051,19,Roll It Up,Ice Cream Shop,33.89297992159488,-84.28464312916145,,B
2052,21,So Kong Dong,Korean Restaurant,33.89691364949903,-84.28239497528078,,B
2053,23,La Mei Zi Asian Bistro,Taiwanese Restaurant,33.89289854472472,-84.28620611508973,,B
2054,28,ICENY Atlanta,Ice Cream Shop,33.893702318846906,-84.28342226047855,,B
2055,31,Casa Vieja,South American Restaurant,33.89674251685995,-84.28502270316828,,B
2056,32,Team Octopus MMA,Martial Arts Dojo,33.897385433066326,-84.2851126496309,,B
2057,33,Hong Kong BBQ,Chinese Restaurant,33.89076066780803,-84.29981491578691,,B
2058,34,Wingstop,Wings Joint,33.88984751432562,-84.28531387148567,,B
2059,36,Bo Bo Garden Asian Cuisine,Chinese Restaurant,33.89355195493394,-84.28308854257041,,B
2060,38,LanZhouRamen,Chinese Restaurant,33.89489911565203,-84.28209041734026,,B
2061,40,China Town Food Court,Chinese Restaurant,33.89070450524306,-84.29983516000993,,B
2062,41,Tea Top,Bubble Tea Shop,33.908004421996516,-84.28730634515561,,B
2063,42,The Halal Guys,Halal Restaurant,33.88591654621316,-84.28785030325942,,B
2064,43,Super H Mart,Supermarket,33.90811007029896,-84.2878044200648,,B
2065,44,Shoya Izakaya,Japanese Restaurant,33.90811736793895,-84.2866501747301,,B
2066,47,Hong Kong Tailors,Clothing Store,33.89919108813749,-84.27925805475842,,B
2067,48,Oriental Pearl Seafood Restaurant,Dim Sum Restaurant,33.89123446592215,-84.29960872081664,,B
2068,49,Kung Fu Tea 功夫茶,Bubble Tea Shop,33.89674641338329,-84.28220620379159,,B
2069,6,Baldino's Giant Jersey Subs,Sandwich Place,33.906237613340345,-84.26951109468686,,B
2070,7,Las Delicias De La Abuela,Latin American Restaurant,33.906671,-84.273125,,B
2071,8,Buford Highway Farmers Market,Farmers Market,33.90584315169356,-84.27365494345608,,B
2072,14,Heart Of India,Indian Restaurant,33.886695362144216,-84.25513590660347,,B
2073,18,"Tower Beer, Wine & Spirits",Liquor Store,33.910520010322536,-84.2648732323857,,B
2074,21,QuikTrip,Convenience Store,33.90219278935576,-84.27574973380258,,B
2075,24,Atlanta Silverbacks Park,Soccer Stadium,33.89150745368313,-84.25532788038254,,B
2076,26,Harmony Massage,Massage Studio,33.908418904965984,-84.2669565255497,,B
2077,31,White Windmill Bakery and Cafe,Bakery,33.910772381176265,-84.2648507321979,,B
2078,33,Treat Your Feet Doraville,Massage Studio,33.9128342,-84.2639793,,B
2079,34,Chick-fil-A,Fast Food Restaurant,33.9076632,-84.2690846,,B
2080,40,Your Pie,Pizza Place,33.8845138,-84.24981330000003,,B
2081,42,Woo Nam Jeong Stone Bowl,Korean Restaurant,33.913137105928804,-84.26204448028092,,B
2082,43,Kang Nam,Sushi Restaurant,33.9068516997369,-84.26904618148257,,B
2083,44,Jersey Mike's Subs,Sandwich Place,33.884808,-84.249917,,B
2084,47,Marshalls,Department Store,33.90547188332264,-84.2746027471394,,B
2085,48,McDonald's,Fast Food Restaurant,33.8808361226023,-84.27476088179874,,B
2086,4,Three Dollar Cafe Jr.,Wings Joint,33.884703859045196,-84.24859580416235,,B
2087,10,Galaxy Diner,Diner,33.88267333606595,-84.24551348780204,,B
2088,15,Thai Restaurant of Norcross,Thai Restaurant,33.898356676706605,-84.20826976792478,,F
2089,19,Big Lots,Big Box Store,33.88586268046442,-84.25623826519572,,B
2090,22,Siamese Basil,Thai Restaurant,33.89908077515071,-84.20674142811407,,F
2091,25,Sushi Hayakawa,Sushi Restaurant,33.91347011377682,-84.26135692964938,,B
2092,27,Ham Radio Outlet,Electronics Store,33.916020083127464,-84.26005377825261,,B
2093,30,Karaoke Melody II,Karaoke Bar,33.919354940917394,-84.25591874934439,,B
2094,31,Pappadeaux Seafood Kitchen,Seafood Restaurant,33.91347,-84.20665,,B
2095,39,Bojangles' Famous Chicken 'n Biscuits,Fast Food Restaurant,33.9114347,-84.2651229,,B
2096,40,Good Luck Gourmet【御膳房】中餐馆,Szechuan Restaurant,33.909125157729676,-84.2693500648814,,B
2097,41,Chick-fil-A,Fast Food Restaurant,33.9078271,-84.2055954,,B
2098,45,Liberator Shapes Factory Store,Adult Boutique,33.919686851446706,-84.26032851184938,,B
2099,47,QuikTrip,Convenience Store,33.905573065329534,-84.20057120059694,,B
2100,3,Nam Dae Mun Farmers Market (Norcross International),Farmers Market,33.896370309121714,-84.21152365318613,,F
2101,8,QuikTrip,Convenience Store,33.88837258276127,-84.20990047998458,,F
2102,9,KoKai Thai Bistro,Thai Restaurant,33.907687023606286,-84.20452146265355,,B
2103,10,Aldi Food Market,Grocery Store,33.9041936430595,-84.20457708102037,,B
2104,11,Lazeez Tava Fry,Indian Restaurant,33.88483028834503,-84.19282039521767,,F
2105,12,Cafe Dominican,Latin American Restaurant,33.88517719116707,-84.19316896470689,,F
2106,14,The Varsity,Hot Dog Joint,33.90836014210433,-84.2080985926532,,B
2107,15,Hampton Inn Jimmy Carter,Hotel,33.91380743363015,-84.20726136134363,,B
2108,16,Mughals,Pakistani Restaurant,33.9026859,-84.2028894,,B
2109,18,Ashiana,Indian Restaurant,33.91446368831328,-84.2074320546879,,B
2110,20,Las Tortas Locas,Mexican Restaurant,33.8966033410217,-84.20988273213135,,F
2111,23,QuikTrip,Convenience Store,33.88143194622594,-84.21989736659498,,F
2112,24,Hibachi Grill Supreme Buffet,Chinese Restaurant,33.902487375145625,-84.2029971185951,,B
2113,25,Fine Fabrics,Arts & Crafts Store,33.91066073462233,-84.21145494993017,,B
2114,26,El Matador,Mexican Restaurant,33.881543762462535,-84.2199713332691,,F
2115,29,Sabri Kabob,Middle Eastern Restaurant,33.90512295687773,-84.20145227899259,,B
2116,32,Cracker Barrel Old Country Store,American Restaurant,33.910226202059405,-84.20889021577746,,B
2117,34,Chipotle Mexican Grill,Mexican Restaurant,33.90860537855734,-84.20569164719689,,B
2118,35,Karachi Broast & Grill,Fast Food Restaurant,33.917410011310444,-84.20816064467947,,B
2119,36,Restaurant Depot,Kitchen Supply Store,33.91062254801922,-84.22752679980691,,B
2120,38,Atlanta Comedy Theater,American Restaurant,33.8845563318699,-84.19410748030877,,F
2121,42,Nam Phuong Restaurant,Vietnamese Restaurant,33.90993313396513,-84.20452228555166,,B
2122,45,ACityDiscount Restaurant Equipment,Market,33.9106802,-84.2139402,,B
2123,0,Red Hare Brewing Company,Brewery,33.924399259598864,-84.49549265734274,,A
2124,1,Ironmonger Brewing,Brewery,33.9206357979119,-84.49011852489883,,A
2125,2,Cracker Barrel Old Country Store,American Restaurant,33.921948610319944,-84.49160526246385,,A
2126,3,Mink's Package Store,Liquor Store,33.922930537570586,-84.47740972945337,,A
2127,4,Jerusalem Bakery and market,Falafel Restaurant,33.9243993513539,-84.49154232017901,,A
2128,7,Drury Inn & Suites Atlanta Marietta,Hotel,33.92315073821488,-84.4818307997864,,A
2129,8,Enterprise Rent-A-Car,Rental Car Location,33.912154740721185,-84.49507351219557,,A
2130,9,Brazilian Bakery,Bakery,33.92164550230881,-84.46807554596205,,A
2131,11,Julia's Taqueria,Mexican Restaurant,33.90713694685944,-84.48871150638124,,A
2132,12,Don Chilito's Mexican Taqueria,Mexican Restaurant,33.90811831595984,-84.48768891438378,,A
2133,13,BMW Motorcycles of Atlanta,Motorcycle Shop,33.909894,-84.494394,,A
2134,14,Jamaican Jerk,Caribbean Restaurant,33.92863597177627,-84.49390950935248,,A
2135,15,Starbucks,Coffee Shop,33.916546,-84.46684,,A
2136,16,Sabor Do Brazil,Brazilian Restaurant,33.92396470210033,-84.47004151843655,,A
2137,17,Pappadeaux Seafood Kitchen,Seafood Restaurant,33.90323,-84.47053,,A
2138,21,Ollie's Bargain Outlet,Discount Store,33.90501616684865,-84.48456296174668,,A
2139,22,Bojangles' Famous Chicken 'n Biscuits,Fast Food Restaurant,33.923453799193005,-84.49159428477282,,A
2140,23,Guitar Center,Music Store,33.904393,-84.487848,,A
2141,24,Tasty China,Chinese Restaurant,33.93870399458685,-84.50667899921558,,A
2142,28,Publix,Grocery Store,33.9231949111742,-84.4667675662376,,A
2143,29,Great Wall Chinese & Shiro Sushi Bar,Chinese Restaurant,33.920870126683376,-84.46667053704365,,A
2144,30,El Ranchero,Mexican Restaurant,33.93851942213733,-84.51437327458785,,A
2145,31,Minas Grill- Brazilian Steakhouse & Market,Brazilian Restaurant,33.92292852195901,-84.47806646043021,,A
2146,33,Mellow Mushroom,Pizza Place,33.906002,-84.465115,,A
2147,34,Tassa Authentic Caribbean Cuisine,Caribbean Restaurant,33.94737300836342,-84.50098989260562,,A
2148,35,Buen Provecho,Food Truck,33.902679133558884,-84.48116488961354,,A
2149,37,Cuban Diner,Cuban Restaurant,33.950441377899345,-84.50825249250563,,A
2150,38,Krispy Kreme Doughnuts,Donut Shop,33.94483,-84.51688,,A
2151,39,Kouzina Christos,Pizza Place,33.91637033211926,-84.46720846161435,,A
2152,40,The Bowl,Asian Restaurant,33.94324239698758,-84.5160148442162,,A
2153,41,Haveli Indian Cuisine,Indian Restaurant,33.939864598751996,-84.50842970297722,,A
2154,42,Marietta Diner,Diner,33.9446297807513,-84.51790909235751,,A
2155,46,Willy's Mexicana Grill #3,Burrito Place,33.92317032637321,-84.46735703450835,,A
2156,47,Carithers Flowers,Flower Shop,33.91084,-84.46564,,A
2157,48,"Country Inn & Suites By Radisson, Atlanta Northwest at SunTrust Park, GA",Hotel,33.89955360228212,-84.47361677885056,,A
2158,9,Dollar Tree,Discount Store,33.916253708430645,-84.46686895772497,,A
2159,11,LA Fitness,Gym / Fitness Center,33.91620195892601,-84.4677614833816,East Cobb,A
2160,13,J. Christopher's,Breakfast Spot,33.9213420230677,-84.46649346084084,,A
2161,17,Chase Bank,Bank,33.924693,-84.465235,,A
2162,22,Micro Center,Electronics Store,33.921859183815336,-84.46651867477318,,A
2163,23,Sunny Nails,Spa,33.92348689985842,-84.4663682148343,,A
2164,24,Jacobs Java Espresso and Smoothies Drive Thru,Coffee Shop,33.91929313839517,-84.4658329839074,,A
2165,25,Rose & Crown Tavern,Pub,33.90469283115732,-84.46174627455565,,A
2166,27,Los Bravos,Mexican Restaurant,33.91821198845713,-84.46824636036456,,A
2167,29,Walgreens,Pharmacy,33.92471859494103,-84.46655554700556,,A
2168,30,Goianão Bakery,Brazilian Restaurant,33.916104584149736,-84.46914560196143,,A
2169,31,Red Elephant,Thai Restaurant,33.90436558023005,-84.46588998887358,,A
2170,33,Massage Envy - Windy Hill@Powers Ferry,Spa,33.90436222735167,-84.46673154830933,,A
2171,35,Jersey Mike's Subs,Sandwich Place,33.903366,-84.460465,,A
2172,38,Hilton Garden Inn,Hotel,33.906518599840375,-84.46390092372206,,A
2173,10,Chattahoochee River NRA - Sope Creek,Trail,33.9379119643485,-84.44286860671978,,A
2174,36,Atlanta Country Club,Golf Course,33.940219249634374,-84.42450600984897,,A
2175,38,CVS pharmacy,Pharmacy,33.9031357067651,-84.46008050517045,,A
2176,41,Smoothie King,Smoothie Shop,33.901914,-84.454637,,A
2177,11,Moxie Burger,Burger Joint,33.950870511666906,-84.41329155088594,,A
2178,14,Bridals by Lori,Bridal Shop,33.9194493,-84.38413109999999,,A
2179,15,Slope's BBQ,BBQ Joint,33.92642199999999,-84.38213999999999,,A
2180,16,Rumi's Kitchen,Middle Eastern Restaurant,33.92200158132579,-84.37955126508504,,A
2181,18,Sips n Strokes,General Entertainment,33.920260314131916,-84.38333611890145,,A
2182,19,Brooklyn Cafe,American Restaurant,33.924710879078525,-84.38304715330688,,A
2183,21,Trader Joe's,Grocery Store,33.926247668005686,-84.37847910289233,,A
2184,22,Breadwinner Cafe and Bakery,Bakery,33.92547782701534,-84.383608159543,,A
2185,23,Whole Foods Market,Grocery Store,33.918090215798536,-84.37961178064018,,A
2186,24,Hammond Nails,Spa,33.91860697837424,-84.38136336708568,,A
2187,26,Aperturent.com Atlanta,Camera Store,33.92018281374679,-84.37844281950979,,A
2188,29,Chick-fil-A,Fast Food Restaurant,33.917679,-84.37866,,A
2189,30,Heritage Sandy Springs,Park,33.92215061916529,-84.38258903505398,,A
2190,31,Clay’s Sports Cafe,Wings Joint,33.91817939489125,-84.37764880564514,,A
2191,32,The Flying Biscuit Cafe,American Restaurant,33.917972860080354,-84.37897660140749,,A
2192,33,Battle & Brew,Bar,33.91714260475484,-84.38095675040142,,A
2193,34,Jinya Ramen Bar,Noodle House,33.91833287901602,-84.37752757773931,,A
2194,35,Mellow Mushroom,Pizza Place,33.921753,-84.379549,,A
2195,36,Nothing Bundt Cakes,Bakery,33.91809,-84.379214,,A
2196,37,Meehan's Public House,Pub,33.92062852258625,-84.38298891971871,,A
2197,38,Sally's Gluten Free Bakery,Bakery,33.916775115612865,-84.37975881524169,,A
2198,40,Sandy Springs Performing Arts Center,Performing Arts Venue,33.92461,-84.37976,,A
2199,42,Cafe Sunflower Sandy Springs,Vegetarian / Vegan Restaurant,33.91855488527894,-84.37705187450406,,A
2200,43,"LaVida Massage of Sandy Springs, GA",Massage Studio,33.91794770269776,-84.38146308544435,,A
2201,45,Gyro Bros,Greek Restaurant,33.914890257993946,-84.3792002813489,Downtown Sandy Springs,A
2202,46,Five Guys,Burger Joint,33.9267331719221,-84.37849617248536,,A
2203,49,Bruster's Ice Cream,Ice Cream Shop,33.92576104291753,-84.38036362532476,,A
2204,29,Kroger,Supermarket,33.9202831,-84.3814473,,A
2205,31,Jimmy John's,Sandwich Place,33.920501636950284,-84.37919109231764,,A
2206,33,Mike's Chicago Hot Dogs,Hot Dog Joint,33.918277233601415,-84.38152161460131,,A
2207,35,MOD Pizza,Pizza Place,33.91459093,-84.37976185,,A
2208,38,Canton Cooks,Chinese Restaurant,33.918553545938806,-84.38169935773459,Downtown Sandy Springs,A
2209,39,Citi wine & spirits,Liquor Store,33.91508367808624,-84.37903963106304,Downtown Sandy Springs,A
2210,40,Roasters,American Restaurant,33.92518800879168,-84.37836843282041,,A
2211,41,Sharetea,Bubble Tea Shop,33.918428096752926,-84.37760198372193,,A
2212,42,Pier 1 Imports,Furniture / Home Store,33.9264044087103,-84.3781247742624,,A
2213,43,Gus's World Famous Fried Chicken,American Restaurant,33.932892393003605,-84.3804623654528,,A
2214,44,Chef Rob's Caribbean Cafe,Caribbean Restaurant,33.9165372,-84.38110019999999,,A
2215,45,Ippolito's,Italian Restaurant,33.935602,-84.377178,,A
2216,46,Chipotle Mexican Grill,Mexican Restaurant,33.91633,-84.379629,,A
2217,47,Yogli Mogli Frozen Yogurt,Frozen Yogurt Shop,33.935511638155575,-84.37889703901378,,A
2218,49,Zoe’s Kitchen,Restaurant,33.914362,-84.379585,,A
2219,36,Thomas Eye Group,Doctor's Office,33.91949,-84.35919,,B
2220,43,Hammond Park,Playground,33.917762730491596,-84.36147267302462,,B
2221,46,Costco Wholesale,Warehouse Store,33.92854334384601,-84.3545554868518,,B
2222,48,REI,Sporting Goods Shop,33.92881745615325,-84.34883236885071,,B
2223,1,LUSH,Cosmetics Shop,33.923276,-84.340056,,B
2224,2,Disney store,Toy / Game Store,33.923687,-84.340687,Perimeter Center,B
2225,3,Maggiano's Little Italy,Italian Restaurant,33.9227784516398,-84.33948166287676,,B
2226,4,The Capital Grille,American Restaurant,33.92656407614956,-84.34057251804786,,B
2227,6,Chick-fil-A,Fast Food Restaurant,33.9209768,-84.3415552,,B
2228,7,Shake Shack,Burger Joint,33.92310477054676,-84.33957273036773,,B
2229,8,Macy's,Department Store,33.92230401869917,-84.34125861530447,,B
2230,9,Barnes & Noble,Bookstore,33.926591589795045,-84.34347930813938,,B
2231,10,Alon's Bakery & Market,Bakery,33.92455992359866,-84.33640231153925,,B
2232,11,Nordstrom,Department Store,33.92330022893757,-84.34242188930511,Perimeter Center,B
2233,12,The Container Store,Furniture / Home Store,33.92661529153757,-84.34260877115189,,B
2234,13,Seasons 52,New American Restaurant,33.92651917762176,-84.33979546872864,,B
2235,14,Cheesecake Factory,American Restaurant,33.924264109121275,-84.33929969312376,,B
2236,15,Starbucks,Coffee Shop,33.92175309,-84.33824344,,B
2237,16,Total Wine & More,Wine Shop,33.92695,-84.344821,Perimeter Center,B
2238,17,SEPHORA,Cosmetics Shop,33.92443262115986,-84.34176872883609,,B
2239,18,Panera Bread,Bakery,33.9237849,-84.3409875,,B
2240,20,Perimeter Mall,Shopping Mall,33.92383572803855,-84.34098926282516,Perimeter Center,B
2241,21,Godiva Chocolatier,Chocolate Shop,33.9237512,-84.3406306,,B
2242,23,MAC,Cosmetics Shop,33.92412119124303,-84.34158156254902,,B
2243,24,Anthropologie,Women's Store,33.924206552543296,-84.34164885687755,,B
2244,25,Von Maur,Department Store,33.924425414759334,-84.34270030406807,,B
2245,26,T.J. Maxx,Department Store,33.927696,-84.34722,,B
2246,27,Del Frisco's Double Eagle Steakhouse,Steakhouse,33.9203517,-84.3451889,Perimeter Center,B
2247,28,Chuy's,Mexican Restaurant,33.92575542461333,-84.34415928989782,,B
2248,29,Bed Bath & Beyond,Furniture / Home Store,33.9271421,-84.3471594,,B
2249,30,McKendrick's Steak House,Steakhouse,33.92511,-84.33598,,B
2250,31,Eclipse di Luna,Tapas Restaurant,33.92499533333819,-84.335298213249,,B
2251,32,Fogo de Chão,Steakhouse,33.93097344463936,-84.33704794567052,,B
2252,33,Dillard's,Department Store,33.92464485125099,-84.34035754815726,,B
2253,34,Hobnob,American Restaurant,33.9290754859719,-84.34480649643422,,B
2254,35,Victoria's Secret,Lingerie Store,33.92333,-84.340536,,B
2255,36,Victoria's Secret PINK,Lingerie Store,33.92345678653919,-84.3408117515145,,B
2256,37,Your Pie,Pizza Place,33.9278532,-84.343974,Perimeter Center,B
2257,38,J. Alexander's,American Restaurant,33.932081411220224,-84.33698284686385,,B
2258,39,Chipotle Mexican Grill,Mexican Restaurant,33.9278660829241,-84.34403443602827,Perimeter Center,B
2259,40,Nail Talk and Tan,Nail Salon,33.93005929363624,-84.34033474684234,Perimeter Center,B
2260,41,Chip Allen Fitness Center,Gym / Fitness Center,33.925039356310855,-84.34999101320541,,B
2261,43,la Madeleine French Bakery & Café Perimeter,French Restaurant,33.929446,-84.347979,,B
2262,44,Tin Lizzy's Cantina,Taco Place,33.92729188937944,-84.34292782486044,,B
2263,45,Willy's Mexicana Grill,Burrito Place,33.91986424954674,-84.3521566510295,,B
2264,46,Zoës Kitchen,Mediterranean Restaurant,33.92942647291786,-84.34731777128415,,B
2265,47,Target,Big Box Store,33.93032607874254,-84.34167232881134,Perimeter Center,B
2266,48,Sur La Table,Furniture / Home Store,33.92328471505812,-84.34105238173997,,B
2267,49,Ulta Beauty,Cosmetics Shop,33.92660386264584,-84.34287799089827,,B
2268,0,Vino Venue,Wine Bar,33.921262892511685,-84.31576560445052,,B
2269,1,Farm Burger,Burger Joint,33.922744267502246,-84.31516761911848,,B
2270,2,Goldberg's Bagel Co. & Deli,Bagel Shop,33.92274835251893,-84.31480974084353,,B
2271,3,Morelli's Gourmet Ice Cream,Ice Cream Shop,33.922611598204895,-84.31503261717862,,B
2272,4,Cafe Sababa,Middle Eastern Restaurant,33.927978310052936,-84.311546736379,,B
2273,5,Grecian Gyro,Greek Restaurant,33.92156345700704,-84.31454570415139,,B
2274,6,The Mad Italian,Pizza Place,33.919517,-84.30307,,B
2275,7,Takorea,Korean Restaurant,33.92188413886249,-84.31468620865651,,B
2276,9,La Botana,Mexican Restaurant,33.91956509894288,-84.30434087655652,,B
2277,10,Starbucks,Coffee Shop,33.92175134605349,-84.3147984608213,,B
