,name,categories,latitude,longitude,neighborhood
49,T.J. Maxx,Department Store,33.6597237,-84.5029928,
0,Oz Pizza,Pizza Place,33.67885493613844,-84.44058250582633,
1,Arden's Garden,Juice Bar,33.670421153934356,-84.44368272171563,
2,Taco Pete,Taco Place,33.6745887856814,-84.4421835097066,
3,Kafenio,Greek Restaurant,33.663187977845645,-84.446423778624,
4,Kupcakerie,Cupcake Shop,33.679264,-84.44036,
5,Brake Pad,Burger Joint,33.662847377585614,-84.44655140272039,
6,Planet Fitness,Gym / Fitness Center,33.68705340888352,-84.4915641001312,
7,The Corner Grille,Restaurant,33.651016516417805,-84.44975348752914,
8,Thumbs Up Diner,Breakfast Spot,33.67877261005851,-84.44170399432072,
9,Dollar General,Discount Store,33.6594278478555,-84.47650030207896,
10,Chic-a-Loes,Wings Joint,33.676824728922995,-84.44314888102588,
11,Nancy's Chicago Pizza,Pizza Place,33.65769947013644,-84.50046908294554,
12,Manchester Arms,Pub,33.659427757412885,-84.44482672336481,
13,Noodle,Asian Restaurant,33.65440541636192,-84.44965046221365,
14,Waffle House,Breakfast Spot,33.659350206964305,-84.43567154227352,
15,Don Sige Mexican Taqueria,Taco Place,33.66747705483962,-84.44540913136301,
16,Chase Bank,Bank,33.689203,-84.488013,
17,Barrett Park,Playground,33.6631047493696,-84.45551550624272,
18,Dollar Tree,Discount Store,33.657936105990906,-84.49943051882782,
19,Chick-fil-A,Fast Food Restaurant,33.6564559,-84.501688,
20,Our Place Bakery Cafe,Bakery,33.663271543700795,-84.44657053177576,
21,The Juicy Crab,Seafood Restaurant,33.65795973816715,-84.50159754149725,
22,Chick-fil-A,Fast Food Restaurant,33.6818113,-84.4239394,
23,Bole Ethiopian Restaurant,Ethiopian Restaurant,33.65903703366371,-84.44269381573308,
24,Jefferson Park,Park,33.68618481733408,-84.42302895816796,
25,Wendy's,Fast Food Restaurant,33.68989741905461,-84.48829381610267,
26,Q's Restaurant,Southern / Soul Food Restaurant,33.67876801416966,-84.44120946969403,
27,CVS pharmacy,Pharmacy,33.666252973427305,-84.46567592196972,
28,Zone 4,Resort,33.6993424404914,-84.45727365506924,
29,Mellow Mushroom,Pizza Place,33.65956,-84.437551,
30,RaceTrac,Gas Station,33.648493,-84.463013,Airport South
31,Courtyard Atlanta Airport West,Hotel,33.65490999626373,-84.49978782795824,
32,Louisiana Bistreaux,Cajun / Creole Restaurant,33.659520991523536,-84.43421725571461,
33,BJ's Wholesale Club,Warehouse Store,33.658907472445435,-84.5048180556548,
34,Mrs. Winner's,Pub,33.689420544304596,-84.48537360140995,
35,Jefferson Park Recreation Center,Gym / Fitness Center,33.682878596253715,-84.43574773625465,
36,CVS pharmacy,Pharmacy,33.67625122669808,-84.44180618566118,
37,Big Daddy's Kitchen,Southern / Soul Food Restaurant,33.69379759640543,-84.48966920768093,
38,Renaissance Atlanta Airport Gateway Hotel,Hotel,33.644120136600144,-84.45527401586912,
39,Rio Body Wax,Spa,33.65659987917157,-84.50960630207466,
40,Lane Bryant,Women's Store,33.659999087859504,-84.50128442944776,
41,RaceTrac,Gas Station,33.653822,-84.504155,
42,National Car Rental,Rental Car Location,33.6398924,-84.4642402,
43,Andrew and Walter Young Family YMCA,Non-Profit,33.703640398399095,-84.4616517937631,
44,College Park Golf Course,Golf Course,33.65385769512667,-84.46458657735369,
45,Movies ATL (AMC 14),Movie Theater,33.657822483087955,-84.51059507491658,
46,Park'N Ticket,Parking,33.647917729091965,-84.45461847119697,
47,Happy Buddha,Chinese Restaurant,33.65954432827926,-84.43686774109995,
48,Five Guys,Burger Joint,33.655038146128355,-84.50720062770608,
49,Subway,Sandwich Place,33.68794967835563,-84.48740285836655,
0,Oz Pizza,Pizza Place,33.67885493613844,-84.44058250582633,
1,Taco Pete,Taco Place,33.6745887856814,-84.4421835097066,
2,Kupcakerie,Cupcake Shop,33.679264,-84.44036,
3,Arden's Garden,Juice Bar,33.670421153934356,-84.44368272171563,
4,Thumbs Up Diner,Breakfast Spot,33.67877261005851,-84.44170399432072,
5,Chic-a-Loes,Wings Joint,33.676824728922995,-84.44314888102588,
6,Kafenio,Greek Restaurant,33.663187977845645,-84.446423778624,
7,Chick-fil-A,Fast Food Restaurant,33.6818113,-84.4239394,
8,Q's Restaurant,Southern / Soul Food Restaurant,33.67876801416966,-84.44120946969403,
9,Jefferson Park,Park,33.68618481733408,-84.42302895816796,
10,Brake Pad,Burger Joint,33.662847377585614,-84.44655140272039,
11,Waffle House,Breakfast Spot,33.659350206964305,-84.43567154227352,
12,Jefferson Park Recreation Center,Gym / Fitness Center,33.682878596253715,-84.43574773625465,
13,Don Sige Mexican Taqueria,Taco Place,33.66747705483962,-84.44540913136301,
14,CVS pharmacy,Pharmacy,33.67625122669808,-84.44180618566118,
15,Manchester Arms,Pub,33.659427757412885,-84.44482672336481,
16,The Corner Grille,Restaurant,33.651016516417805,-84.44975348752914,
17,Delta Flight Museum,Museum,33.656201228272415,-84.42214484894274,
18,Louisiana Bistreaux,Cajun / Creole Restaurant,33.659520991523536,-84.43421725571461,
19,Mellow Mushroom,Pizza Place,33.65956,-84.437551,
20,Noodle,Asian Restaurant,33.65440541636192,-84.44965046221365,
21,Our Place Bakery Cafe,Bakery,33.663271543700795,-84.44657053177576,
22,Pit Boss BBQ,BBQ Joint,33.65836996168346,-84.41721838910712,
23,Bole Ethiopian Restaurant,Ethiopian Restaurant,33.65903703366371,-84.44269381573308,
24,Doggie Style Atlanta,Pet Store,33.662162740982716,-84.41592070167837,
25,Ikhlas Superb Seafood,Seafood Restaurant,33.68073667357664,-84.41846577025899,
26,Chick-fil-A,Fast Food Restaurant,33.656296,-84.424104,
27,Grecian Gyro,Greek Restaurant,33.659000213804376,-84.41705301404,
28,Barrett Park,Playground,33.6631047493696,-84.45551550624272,
29,Volare,Italian Restaurant,33.65889960673664,-84.40881692648153,
30,Delta 747 Museum,Museum,33.656962,-84.421723,
31,Happy Buddha,Chinese Restaurant,33.65954432827926,-84.43686774109995,
32,La Quinta Inn & Suites Atlanta Airport North,Hotel,33.66167,-84.42418,
33,Delta Fitness Center,Gym / Fitness Center,33.656859159230194,-84.42414069298766,
34,Spondivits,Seafood Restaurant,33.65915697805896,-84.42911860732141,
35,Drip Coffee Shop,Coffee Shop,33.65890087190095,-84.40870151068687,
36,Olympus Gym,Gym,33.659205641303735,-84.4220668589635,
37,Waffle House,Breakfast Spot,33.659158723942234,-84.41675662994385,
38,"American Burger, Inc.",Burger Joint,33.67873764038086,-84.4412612915039,
39,Delta Sky Club,Airport Lounge,33.6410332522783,-84.43597693664228,
40,Rosie's Coffee Cafe,Coffee Shop,33.69213191762748,-84.41817730859123,Jefferson Park
41,Murphy Express,Gas Station,33.68069314766914,-84.41723100350289,
42,Which Wich? Superior Sandwiches,Sandwich Place,33.66132562117782,-84.41448088971956,
43,Lov'n It Live,Vegetarian / Vegan Restaurant,33.678883840701445,-84.44184380058282,
44,A Walk Through Atlanta History,Art Gallery,33.640806960249776,-84.4330108015916,
45,Varasano's Pizza,Pizza Place,33.64082065063238,-84.43962564033944,
46,Barbecue Kitchen,BBQ Joint,33.65950407404014,-84.4360959151998,
47,Fresh Healthy Cafe,Snack Place,33.64273259262432,-84.43259487705545,
48,Hampton Inn & Suites Atlanta Airport North,Hotel,33.66133541812796,-84.42903846502304,
49,Zone 4,Resort,33.6993424404914,-84.45727365506924,
0,Chick-fil-A,Fast Food Restaurant,33.6818113,-84.4239394,
1,Jefferson Park,Park,33.68618481733408,-84.42302895816796,
2,Ikhlas Superb Seafood,Seafood Restaurant,33.68073667357664,-84.41846577025899,
3,Oz Pizza,Pizza Place,33.67885493613844,-84.44058250582633,
4,Murphy Express,Gas Station,33.68069314766914,-84.41723100350289,
5,Doggie Style Atlanta,Pet Store,33.662162740982716,-84.41592070167837,
6,Taco Pete,Taco Place,33.6745887856814,-84.4421835097066,
7,Delta Flight Museum,Museum,33.656201228272415,-84.42214484894274,
8,Volare,Italian Restaurant,33.65889960673664,-84.40881692648153,
9,Arden's Garden,Juice Bar,33.670421153934356,-84.44368272171563,
10,A Town Wings,Wings Joint,33.682283055255446,-84.40745950741405,
11,Pit Boss BBQ,BBQ Joint,33.65836996168346,-84.41721838910712,
12,Kupcakerie,Cupcake Shop,33.679264,-84.44036,
13,Drip Coffee Shop,Coffee Shop,33.65890087190095,-84.40870151068687,
14,Grecian Gyro,Greek Restaurant,33.659000213804376,-84.41705301404,
15,Waffle House,Breakfast Spot,33.659350206964305,-84.43567154227352,
16,Chick-fil-A,Fast Food Restaurant,33.6563816,-84.4040053,
17,Rosie's Coffee Cafe,Coffee Shop,33.69213191762748,-84.41817730859123,Jefferson Park
18,Thumbs Up Diner,Breakfast Spot,33.67877261005851,-84.44170399432072,
19,Chick-fil-A,Fast Food Restaurant,33.656296,-84.424104,
20,Waffle House,Breakfast Spot,33.659158723942234,-84.41675662994385,
21,Delta 747 Museum,Museum,33.656962,-84.421723,
22,Which Wich? Superior Sandwiches,Sandwich Place,33.66132562117782,-84.41448088971956,
23,"Beer Girl, Growlers & Bottleshop",Beer Bar,33.658688293688336,-84.40835860801974,
24,Arches Brewing,Brewery,33.662537247099706,-84.40944567174849,
25,La Quinta Inn & Suites Atlanta Airport North,Hotel,33.66167,-84.42418,
26,Jefferson Park Recreation Center,Gym / Fitness Center,33.682878596253715,-84.43574773625465,
27,JJ Fish and Chicken,Fish & Chips Shop,33.70099561309144,-84.40847117367747,
28,Delta Fitness Center,Gym / Fitness Center,33.656859159230194,-84.42414069298766,
29,Kafenio,Greek Restaurant,33.663187977845645,-84.446423778624,
30,Chic-a-Loes,Wings Joint,33.676824728922995,-84.44314888102588,
31,Louisiana Bistreaux,Cajun / Creole Restaurant,33.659520991523536,-84.43421725571461,
32,Olympus Gym,Gym,33.659205641303735,-84.4220668589635,
33,Mami's La Cubana,Caribbean Restaurant,33.65847996493714,-84.40806902078579,
34,Cafe At The Corner,Café,33.658454993706044,-84.40902843713097,
35,IHOP,Breakfast Spot,33.65366505728827,-84.39737447621485,
36,Brake Pad,Burger Joint,33.662847377585614,-84.44655140272039,
37,Mellow Mushroom,Pizza Place,33.65956,-84.437551,
38,Manchester Arms,Pub,33.659427757412885,-84.44482672336481,
39,Spondivits,Seafood Restaurant,33.65915697805896,-84.42911860732141,
40,Skinny's Buffalo Wings,Wings Joint,33.65909059952487,-84.41877119355117,
41,CVS pharmacy,Pharmacy,33.680934463310585,-84.4072836429064,
42,Corner Tavern,Bar,33.65814128579303,-84.40760635174054,
43,Q's Restaurant,Southern / Soul Food Restaurant,33.67876801416966,-84.44120946969403,
44,The Corner Grille,Restaurant,33.651016516417805,-84.44975348752914,
45,One Flew South Restaurant & Sushi Bar,Sushi Restaurant,33.64093541637026,-84.42590997894764,
46,Don Sige Mexican Taqueria,Taco Place,33.66747705483962,-84.44540913136301,
47,Lakewood Diner,Diner,33.697916819147615,-84.4105082042623,
48,Kimpton Overland Hotel,Hotel,33.65272345168233,-84.40053064972017,
49,Happy Buddha,Chinese Restaurant,33.65954432827926,-84.43686774109995,
0,A Town Wings,Wings Joint,33.682283055255446,-84.40745950741405,
1,Volare,Italian Restaurant,33.65889960673664,-84.40881692648153,
2,Chick-fil-A,Fast Food Restaurant,33.6563816,-84.4040053,
3,Drip Coffee Shop,Coffee Shop,33.65890087190095,-84.40870151068687,
4,Jefferson Park,Park,33.68618481733408,-84.42302895816796,
5,IHOP,Breakfast Spot,33.65366505728827,-84.39737447621485,
6,Doggie Style Atlanta,Pet Store,33.662162740982716,-84.41592070167837,
7,Chick-fil-A,Fast Food Restaurant,33.6818113,-84.4239394,
8,Pit Boss BBQ,BBQ Joint,33.65836996168346,-84.41721838910712,
9,"Beer Girl, Growlers & Bottleshop",Beer Bar,33.658688293688336,-84.40835860801974,
10,Delta Flight Museum,Museum,33.656201228272415,-84.42214484894274,
11,Ikhlas Superb Seafood,Seafood Restaurant,33.68073667357664,-84.41846577025899,
12,Grecian Gyro,Greek Restaurant,33.659000213804376,-84.41705301404,
13,JJ Fish and Chicken,Fish & Chips Shop,33.70099561309144,-84.40847117367747,
14,Arches Brewing,Brewery,33.662537247099706,-84.40944567174849,
15,Mami's La Cubana,Caribbean Restaurant,33.65847996493714,-84.40806902078579,
16,Cafe At The Corner,Café,33.658454993706044,-84.40902843713097,
17,Which Wich? Superior Sandwiches,Sandwich Place,33.66132562117782,-84.41448088971956,
18,Kimpton Overland Hotel,Hotel,33.65272345168233,-84.40053064972017,
19,Waffle House,Breakfast Spot,33.659158723942234,-84.41675662994385,
20,Corner Tavern,Bar,33.65814128579303,-84.40760635174054,
21,CVS pharmacy,Pharmacy,33.680934463310585,-84.4072836429064,
22,Oz Pizza,Pizza Place,33.67885493613844,-84.44058250582633,
23,Murphy Express,Gas Station,33.68069314766914,-84.41723100350289,
24,Delta 747 Museum,Museum,33.656962,-84.421723,
25,Rosie's Coffee Cafe,Coffee Shop,33.69213191762748,-84.41817730859123,Jefferson Park
26,Chick-fil-A,Fast Food Restaurant,33.656296,-84.424104,
27,The Villages at Carver Family YMCA,Non-Profit,33.71061969076451,-84.39298461083884,
28,Sombreros Mexican Cantina,Mexican Restaurant,33.655680799039104,-84.40236514572337,
29,Waffle House,Breakfast Spot,33.659350206964305,-84.43567154227352,
30,Lakewood Stadium,Football Stadium,33.70303231276249,-84.38814333523122,
31,Delta Fitness Center,Gym / Fitness Center,33.656859159230194,-84.42414069298766,
32,Lakewood Diner,Diner,33.697916819147615,-84.4105082042623,
33,Olympus Gym,Gym,33.659205641303735,-84.4220668589635,
34,La Quinta Inn & Suites Atlanta Airport North,Hotel,33.66167,-84.42418,
35,Scott Antique Market (Atlanta Expo Center North),Antique Shop,33.65551944087731,-84.36625099825703,
36,Restaurant 356,Restaurant,33.6517714391016,-84.39866554426999,
37,Lakewood Amphitheatre,Music Venue,33.70375990471692,-84.39600706100464,
38,Kupcakerie,Cupcake Shop,33.679264,-84.44036,
39,Skinny's Buffalo Wings,Wings Joint,33.65909059952487,-84.41877119355117,
40,Notch8 Gallery,Art Gallery,33.71642883093171,-84.38048317681906,
41,Crest Package Store,Liquor Store,33.65429386232922,-84.4006781012216,
42,Scott Antique Market (Atlanta Expo Center South),Antique Shop,33.65064235504812,-84.36406019411818,
43,Louisiana Bistreaux,Cajun / Creole Restaurant,33.659520991523536,-84.43421725571461,
44,Spondivits,Seafood Restaurant,33.65915697805896,-84.42911860732141,
45,Thumbs Up Diner,Breakfast Spot,33.67877261005851,-84.44170399432072,
46,Dollar Tree,Discount Store,33.68203868142834,-84.40983890564793,
47,Jefferson Park Recreation Center,Gym / Fitness Center,33.682878596253715,-84.43574773625465,
48,Atlanta Beltline Corridor Under I-75/85,Trail,33.71200260332626,-84.40089437824942,
49,Renaissance Club Lounge,Lounge,33.65390056675654,-84.42718498269147,
0,Starlight Six Drive-In,Drive-in Theater,33.70272582004263,-84.34819957618107,
1,Doll's Head Trail,Trail,33.68267292257435,-84.34458490575143,
2,Scott Antique Market (Atlanta Expo Center North),Antique Shop,33.65551944087731,-84.36625099825703,
3,Pho Dai Loi - Forest Park,Vietnamese Restaurant,33.64387375498953,-84.36403561530216,
4,Scott Antique Market (Atlanta Expo Center South),Antique Shop,33.65064235504812,-84.36406019411818,
5,IHOP,Breakfast Spot,33.65366505728827,-84.39737447621485,
6,Chick-fil-A,Fast Food Restaurant,33.6563816,-84.4040053,
7,Volare,Italian Restaurant,33.65889960673664,-84.40881692648153,
8,Drip Coffee Shop,Coffee Shop,33.65890087190095,-84.40870151068687,
9,Notch8 Gallery,Art Gallery,33.71642883093171,-84.38048317681906,
10,A Town Wings,Wings Joint,33.682283055255446,-84.40745950741405,
11,The Villages at Carver Family YMCA,Non-Profit,33.71061969076451,-84.39298461083884,
12,"Beer Girl, Growlers & Bottleshop",Beer Bar,33.658688293688336,-84.40835860801974,
13,Lakewood Stadium,Football Stadium,33.70303231276249,-84.38814333523122,
14,Kimpton Overland Hotel,Hotel,33.65272345168233,-84.40053064972017,
15,JJ Fish and Chicken,Fish & Chips Shop,33.70099561309144,-84.40847117367747,
16,Dollar Tree,Discount Store,33.69506355695231,-84.35685951912093,
17,Mami's La Cubana,Caribbean Restaurant,33.65847996493714,-84.40806902078579,
18,Arches Brewing,Brewery,33.662537247099706,-84.40944567174849,
19,Cafe At The Corner,Café,33.658454993706044,-84.40902843713097,
20,Corner Tavern,Bar,33.65814128579303,-84.40760635174054,
21,The Home Depot,Hardware Store,33.64889514807436,-84.36764001846313,
22,Lakewood Amphitheatre,Music Venue,33.70375990471692,-84.39600706100464,
23,Restaurant 356,Restaurant,33.6517714391016,-84.39866554426999,
24,Sombreros Mexican Cantina,Mexican Restaurant,33.655680799039104,-84.40236514572337,
25,Aldi,Grocery Store,33.71372259078732,-84.35020164416528,
26,Carniceria Y Tiendas El Progresso,Mexican Restaurant,33.714290242245454,-84.3685019946313,
27,CVS pharmacy,Pharmacy,33.71501414832412,-84.35001602490611,
28,Crest Package Store,Liquor Store,33.65429386232922,-84.4006781012216,
29,Best Western Plus Atlanta Airport-East,Hotel,33.65420897495376,-84.39719035719463,
30,CVS pharmacy,Pharmacy,33.680934463310585,-84.4072836429064,
31,Earthshaking Music,Music Store,33.71328756085614,-84.36619946390304,
32,Lakewood Diner,Diner,33.697916819147615,-84.4105082042623,
33,Constitution Lakes Trailhead,Trail,33.682656334420535,-84.34468070634348,
34,Southern Comfort Restaurant & Lounge,Karaoke Bar,33.65713912897284,-84.33367197297791,
35,Wendy's,Fast Food Restaurant,33.654128675356546,-84.39975410699844,
36,Browns Mill Golf Course,Golf Course,33.68167989856909,-84.37563077451921,
37,Dollar Tree,Discount Store,33.68203868142834,-84.40983890564793,
38,Church's Chicken,Fried Chicken Joint,33.68514797190911,-84.39376761087158,
39,Subway,Sandwich Place,33.65745683548923,-84.40607353973138,
40,T-Mobile,Mobile Phone Shop,33.65539018797495,-84.3414617604393,
41,Thai Heaven,Thai Restaurant,33.65923702682215,-84.40934704328579,
42,Enterprise Rent-A-Car,Rental Car Location,33.650432641358215,-84.36587069930283,
43,Family Dollar,Discount Store,33.70686408,-84.38051026,
44,Subway,Sandwich Place,33.714536286284826,-84.34979548271315,
45,Family Dollar,Discount Store,33.64549,-84.36393,
46,Circle K,Gas Station,33.670727,-84.34019,
47,Papa John's Pizza,Pizza Place,33.68213794664761,-84.40826152789938,
48,Domino's Pizza,Pizza Place,33.65732490007794,-84.4056505412027,
49,Value Village,Thrift / Vintage Store,33.71420429985659,-84.3460500587687,
0,Doll's Head Trail,Trail,33.68267292257435,-84.34458490575143,
1,Starlight Six Drive-In,Drive-in Theater,33.70272582004263,-84.34819957618107,
2,Pho Dai Loi - Forest Park,Vietnamese Restaurant,33.64387375498953,-84.36403561530216,
3,Scott Antique Market (Atlanta Expo Center North),Antique Shop,33.65551944087731,-84.36625099825703,
4,Scott Antique Market (Atlanta Expo Center South),Antique Shop,33.65064235504812,-84.36406019411818,
5,KFC,Fried Chicken Joint,33.68847262554071,-84.31232011652668,
6,Constitution Lakes Trailhead,Trail,33.682656334420535,-84.34468070634348,
7,Gresham Park,Park,33.69741903410325,-84.30411767812699,
8,Fireside Jamaican Restaurant,Caribbean Restaurant,33.68183494047499,-84.30814142901558,
9,Dollar Tree,Discount Store,33.69506355695231,-84.35685951912093,
10,Southern Comfort Restaurant & Lounge,Karaoke Bar,33.65713912897284,-84.33367197297791,
11,Aldi,Grocery Store,33.71372259078732,-84.35020164416528,
12,CVS pharmacy,Pharmacy,33.71501414832412,-84.35001602490611,
13,The Home Depot,Hardware Store,33.64889514807436,-84.36764001846313,
14,Dollar General,Discount Store,33.67787042268232,-84.30803445014375,
15,Circle K,Gas Station,33.670727,-84.34019,
16,Earthshaking Music,Music Store,33.71328756085614,-84.36619946390304,
17,T-Mobile,Mobile Phone Shop,33.65539018797495,-84.3414617604393,
18,Hardee's,Fast Food Restaurant,33.68811802638861,-84.31034311962605,
19,Subway,Sandwich Place,33.657552,-84.33867,
20,Subway,Sandwich Place,33.714536286284826,-84.34979548271315,
21,Value Village,Thrift / Vintage Store,33.71420429985659,-84.3460500587687,
22,dd's DISCOUNTS,Department Store,33.714516023673326,-84.34560959441772,
23,Enterprise Rent-A-Car,Rental Car Location,33.650432641358215,-84.36587069930283,
24,Family Dollar,Discount Store,33.64549,-84.36393,
25,Sonic Drive-In,Fast Food Restaurant,33.71329974102028,-84.35014263900507,
26,Redbox,Video Store,33.71475369145936,-84.3499178015678,
27,Checkers,Fast Food Restaurant,33.68621948973387,-84.31015223264694,
28,Browns Mill Golf Course,Golf Course,33.68167989856909,-84.37563077451921,
29,Family Dollar,Discount Store,33.68832368293114,-84.30966760788948,
30,Family Dollar,Discount Store,33.71838188482614,-84.34129741387153,
31,Domino's Pizza,Pizza Place,33.68851824669477,-84.30923223495483,
32,Texaco,Gas Station,33.709775486938895,-84.36010837554932,"Southside, Atlanta, GA"
33,Wendy's,Fast Food Restaurant,33.68517264919709,-84.3114879517816,
34,Shell,Gas Station,33.68286281,-84.30896688,
35,Econo Lodge,Hotel,33.6671372,-84.3384666,
36,Wells Fargo,Bank,33.714383950057325,-84.35010373592377,
37,Sugar Creek Golf Course,Golf Course,33.6864081507119,-84.30080802823623,
38,Church's Chicken,Fried Chicken Joint,33.71570599045145,-84.34986954469893,
39,Wendy's,Fast Food Restaurant,33.65794021413987,-84.33381937824839,
40,Shell,Gas Station,33.71867978341154,-84.34104075650718,
41,W.K. Wings,Wings Joint,33.68722825243109,-84.31021721822736,
42,Seafood on the Crest,Seafood Restaurant,33.68526284053297,-84.31047949847759,
43,Super Low Grocery Store,Grocery Store,33.684731217278866,-84.31010952439945,
44,Bouldercrest Package,Liquor Store,33.686814220966944,-84.31031506583918,
45,Bouldercrest @ I-285,Intersection,33.68447561586862,-84.30916916321954,
46,"Wayfield Foods, Inc.",Supermarket,33.68762492964088,-84.30990398224667,
47,China Wall,Chinese Restaurant,33.687209486961365,-84.30974782,
48,The Next Cool Event,Music Venue,33.6556068572302,-84.3662225696137,
49,Benny's Package Store,Liquor Store,33.659535637191944,-84.37130875594315,
0,KFC,Fried Chicken Joint,33.68847262554071,-84.31232011652668,
1,Fireside Jamaican Restaurant,Caribbean Restaurant,33.68183494047499,-84.30814142901558,
2,Gresham Park,Park,33.69741903410325,-84.30411767812699,
3,Doll's Head Trail,Trail,33.68267292257435,-84.34458490575143,
4,Starlight Six Drive-In,Drive-in Theater,33.70272582004263,-84.34819957618107,
5,Dollar General,Discount Store,33.67787042268232,-84.30803445014375,
6,Club Bolts,Bar,33.71378400411317,-84.3117743895575,
7,Atlanta Sports Complex,Gym,33.71272187147416,-84.31173800620111,
8,Bigelow's,Bar,33.71325860220751,-84.30998356283105,
9,Hardee's,Fast Food Restaurant,33.68811802638861,-84.31034311962605,
10,Southern Comfort Restaurant & Lounge,Karaoke Bar,33.65713912897284,-84.33367197297791,
11,Constitution Lakes Trailhead,Trail,33.682656334420535,-84.34468070634348,
12,Dollar Tree,Discount Store,33.69506355695231,-84.35685951912093,
13,Checkers,Fast Food Restaurant,33.68621948973387,-84.31015223264694,
14,T-Mobile,Mobile Phone Shop,33.65539018797495,-84.3414617604393,
15,Family Dollar,Discount Store,33.68832368293114,-84.30966760788948,
16,Circle K,Gas Station,33.670727,-84.34019,
17,Subway,Sandwich Place,33.657552,-84.33867,
18,Domino's Pizza,Pizza Place,33.68851824669477,-84.30923223495483,
19,Subway,Sandwich Place,33.71887157415101,-84.31255822390459,
20,Wendy's,Fast Food Restaurant,33.68517264919709,-84.3114879517816,
21,Shell,Gas Station,33.68286281,-84.30896688,
22,Redbox,Video Store,33.7188,-84.31039,
23,American Deli,Wings Joint,33.71768964044993,-84.31013786662547,
24,Sugar Creek Golf Course,Golf Course,33.6864081507119,-84.30080802823623,
25,Panthersville Stadium,Football Stadium,33.68991041725371,-84.28150662447517,
26,W.K. Wings,Wings Joint,33.68722825243109,-84.31021721822736,
27,Church's Chicken,Fried Chicken Joint,33.7121352,-84.31070898333333,
28,Shell,Gas Station,33.657617397464755,-84.28614154804305,
29,Econo Lodge,Hotel,33.6671372,-84.3384666,
30,Wendy's,Fast Food Restaurant,33.65794021413987,-84.33381937824839,
31,Bouldercrest Park,Park,33.656707940783896,-84.29010693344831,
32,Standard Feed & Seed Co,Pet Store,33.71456219994183,-84.30929721198876,
33,7Eleven Fuel Station,Food Truck,33.69328711659196,-84.3573652636749,
34,Gresham Package Store,Liquor Store,33.71501459248534,-84.31073244533016,
35,Tullwater Park,Park,33.69508657803641,-84.356843051198,
36,Magic Wings,American Restaurant,33.71526828038433,-84.30506325844493,
37,Thomasville Park,Park,33.70440296275411,-84.35593787199657,
38,S&W Towing Of Atlanta,Shop & Service,33.6838716,-84.36610339,
0,Gresham Park,Park,33.69741903410325,-84.30411767812699,
1,Fireside Jamaican Restaurant,Caribbean Restaurant,33.68183494047499,-84.30814142901558,
2,KFC,Fried Chicken Joint,33.68847262554071,-84.31232011652668,
3,Fletchers,American Restaurant,33.70776680041696,-84.27450924156749,
4,The Nail Shop,Spa,33.708019347655345,-84.27048596018065,
5,Dollar General,Discount Store,33.67787042268232,-84.30803445014375,
6,Club Bolts,Bar,33.71378400411317,-84.3117743895575,
7,QuikTrip,Convenience Store,33.69193061962074,-84.2606336266474,
8,Atlanta Sports Complex,Gym,33.71272187147416,-84.31173800620111,
9,Bigelow's,Bar,33.71325860220751,-84.30998356283105,
10,South New Orleans Seafood,Seafood Restaurant,33.704184929673204,-84.27052352672224,
11,Waffle King,Diner,33.70124276635314,-84.26873863676593,
12,Hardee's,Fast Food Restaurant,33.68811802638861,-84.31034311962605,
13,Macy's,Department Store,33.7101845,-84.2747106,
14,Mo Better,BBQ Joint,33.693480619592755,-84.26167454923605,
15,T-Mobile,Mobile Phone Shop,33.6949126948212,-84.2614586355819,
16,Subway,Sandwich Place,33.695127980168564,-84.26206523547846,
17,Chapel Beauty,Cosmetics Shop,33.71107418321537,-84.2687916103782,
18,GameStop,Video Game Store,33.708650179645076,-84.27392827282142,
19,Dairy Queen,Fast Food Restaurant,33.708812,-84.274797,
20,GNC,Supplement Shop,33.708690916672154,-84.27434988901227,
21,Great American Cookies,Bakery,33.708895,-84.274775,
22,Red Lobster,Seafood Restaurant,33.716444,-84.273663,
23,Piccadilly Cafeteria,Southern / Soul Food Restaurant,33.708648340776506,-84.2742858087857,
24,Dollar Tree,Discount Store,33.708142653511196,-84.27097687573101,
25,Checkers,Fast Food Restaurant,33.68621948973387,-84.31015223264694,
26,Champs Sports,Shoe Store,33.708740194199244,-84.27494287490845,
27,Popeyes Louisiana Kitchen,Fried Chicken Joint,33.71462562474171,-84.2723752650363,
28,Panthersville Stadium,Football Stadium,33.68991041725371,-84.28150662447517,
29,Family Dollar,Discount Store,33.69556251390865,-84.2626652875693,
30,Family Dollar,Discount Store,33.68832368293114,-84.30966760788948,
31,Happy's Pizza,American Restaurant,33.711748,-84.271074,
32,Baskin-Robbins,Ice Cream Shop,33.71065192473539,-84.27274053307909,
33,Subway,Sandwich Place,33.71185889524029,-84.27211837421659,
34,Sugar Creek Golf Course,Golf Course,33.6864081507119,-84.30080802823623,
35,Domino's Pizza,Pizza Place,33.68851824669477,-84.30923223495483,
36,Wendy's,Fast Food Restaurant,33.71506535859026,-84.2727821193148,
37,Chase Bank,Bank,33.7083606,-84.2715822,
38,Shell,Gas Station,33.68286281,-84.30896688,
39,Wendy's,Fast Food Restaurant,33.68517264919709,-84.3114879517816,
40,JJ Fish & Chicken,Fish & Chips Shop,33.71170776858617,-84.27122270072532,
41,This Is Wings!,Wings Joint,33.70533806925923,-84.27104100696947,
42,Dairy Queen,Fast Food Restaurant,33.7008101,-84.2670986,
