,name,categories,latitude,longitude,neighborhood,NPU
45,Terrapin Taproom and Fox Bros. Bar-B-Q,Restaurant,33.8898732,-84.4682825,,B
46,Coca-Cola Roxy Theatre,Music Venue,33.89051849691899,-84.46966714450632,,B
47,Braves MLB Shop,Souvenir Shop,33.889843511912034,-84.46904268115071,,B
48,Battery Delta Deck,Parking,33.89179370839533,-84.46725316392599,,B
6,Antico Pizza Napoletana,Pizza Place,33.88929964922146,-84.46889197450687,,B
7,Omni Hotel at The Battery Atlanta,Hotel,33.88926384997385,-84.46768940800342,,B
9,Chophouse,Restaurant,33.88999892201857,-84.46807719948647,Cumberland,B
10,Suntrust Park Box 10,Baseball Stadium,33.89071582693255,-84.46651297048608,,B
11,El Super Pan,Latin American Restaurant,33.88875937520779,-84.46960698670422,,B
12,Delta Sky360° Club,Sports Club,33.8911746926317,-84.46787012469997,,B
13,Sports & Social,Sports Bar,33.8896983873226,-84.46940619275338,,B
22,CRÚ Food & Wine Bar,Wine Bar,33.888598650374114,-84.47012069761504,,B
24,Swapna Indian Cuisine,Indian Restaurant,33.88796319970681,-84.47286870520514,,B
29,Chick-Fil-A,Fast Food Restaurant,33.890502,-84.467484,,B
32,Yard House,American Restaurant,33.88932358061992,-84.4689791872268,,B
40,Braves Tailgate Lot - North 29,Baseball Field,33.897507,-84.470623,,B
41,Charming Charlie,Accessories Store,33.8810258038706,-84.46988933605894,,B
45,Xfinity Rooftop Lounge,Lounge,33.89005428363697,-84.46848142020926,,B
48,Pappasito's Cantina,Mexican Restaurant,33.90211,-84.47101,,B
49,Wahlburgers,Burger Joint,33.88808291382435,-84.4702933001415,,B
1,Chattahoochee Coffee Company - RIVERSIDE,Coffee Shop,33.8965574339531,-84.4451637477367,,B
2,Heirloom Market BBQ,BBQ Joint,33.89869707406532,-84.44719421774158,,B
4,Ray's on the River,Seafood Restaurant,33.900559226417684,-84.44088965684077,,A
6,Cochran Shoals - Chattahoochee River,Park,33.90303988249374,-84.44468379020691,,B
8,Chattahoochee Trail,Trail,33.90215609909512,-84.44462200831653,,B
14,Harry's New York Pizza Subs & Wings,Pizza Place,33.90011649131922,-84.44885667609213,,B
15,Zeus,Greek Restaurant,33.90198750570061,-84.45471083092727,,B
22,Petco,Pet Store,33.88221911735361,-84.46000812839694,,B
24,The Juice Box,Liquor Store,33.90494735453435,-84.42885280352924,,B
26,Hyatt House Atlanta/ Cobb Galleria,Hotel,33.883187,-84.453338,,B
38,Windy Hill Athletic Club,Gym,33.90327761041239,-84.4669077124323,,B
41,Top Spice Thai & Malaysian Cuisine,Thai Restaurant,33.88130748096294,-84.45862355753077,,B
46,Bob Callan Trail,Trail,33.894209548396574,-84.45780160198981,,B
47,Sam Ash Music,Music Store,33.87955278887933,-84.45885668528429,,B
48,Boy Scouts of America: Atlanta Area Council,Miscellaneous Shop,33.893141603522494,-84.46498903453671,,B
6,Starbucks,Coffee Shop,33.905659963207825,-84.4290246018814,,B
15,Sushi-Huku Japanese Resturant,Sushi Restaurant,33.90533329775055,-84.42875017017045,,B
16,Waffle House,Breakfast Spot,33.905787235565114,-84.43098792586333,,B
21,Sprouts Farmers Market,Health Food Store,33.88135702352003,-84.38078262050219,,B
25,Buttermilk Sky,Bakery,33.8808057,-84.3807602,,B
26,Chattahoochee Nature Trails & Park,Trail,33.92150513842686,-84.43935109379494,,B
27,Bangkok Thyme,Thai Restaurant,33.8901435274455,-84.38100892680268,,B
29,Nail Season,Cosmetics Shop,33.8992397099723,-84.38212715922221,,B
30,Cigar City Club,Bar,33.89143082869046,-84.38159290588423,,B
31,Publix,Grocery Store,33.905311845584556,-84.42770476740402,,B
35,Under The Cork Tree,Tapas Restaurant,33.90780005274441,-84.38001056417939,,B
41,Phoenix & Dragon Bookstore,Bookstore,33.90583007387113,-84.37807217373054,Sandy Springs,B
46,Chastain Park Playground,Park,33.87716989096056,-84.38956765019412,,B
48,Imperatori Karate,Martial Arts Dojo,33.899294955118926,-84.38228208234456,,B
49,Cibo e Beve,Italian Restaurant,33.89011448494359,-84.38111765584655,,B
12,Salon Lofts Buckhead,Health & Beauty Service,33.88073010793518,-84.38078598921314,,B
19,Taxco Mexican Restaurant,Mexican Restaurant,33.87788612316756,-84.37993014476633,,B
20,La Fonda Latina,Cuban Restaurant,33.875737344585666,-84.38005625558479,,B
21,Nancy G's Cafe,Café,33.88890081823149,-84.38270845576314,,B
24,Life Time Athletic,Gym,33.907054,-84.378672,,B
25,Popeyes Louisiana Kitchen,Fried Chicken Joint,33.87952054849198,-84.37939474464623,,B
26,Taka Sushi and Passion,Sushi Restaurant,33.881852,-84.381116,,B
27,Greater Good BBQ,BBQ Joint,33.87629451248907,-84.37999618983747,,B
30,Waffle House,Diner,33.901023416289576,-84.37947518000776,,B
32,Elaine Sterling Institute,Spa,33.886368992576855,-84.38212646105104,,B
33,Center Ice Arena,Skating Rink,33.91115070121782,-84.37978058601776,,B
34,Tupelo Honey Cafe,Southern / Soul Food Restaurant,33.88189,-84.37964,,B
35,Bakkal International Foods,Grocery Store,33.910304641377735,-84.3788273730462,,B
36,Art and Soul,Art Gallery,33.88942932667664,-84.38269753921934,,B
38,Il Giallo Osteria & Bar,Restaurant,33.91633225746139,-84.38079258451728,,B
40,Pig N Chik BBQ,BBQ Joint,33.88859944920984,-84.38205192251131,,B
43,GA Chapter Room,Speakeasy,33.90794914953577,-84.37960095756455,,B
44,The Basement Theatre,Theater,33.876962638239284,-84.38084625298515,,A
45,El Taco Veloz,Burrito Place,33.90924858026562,-84.37913708415512,,B
46,Egg Harbor Cafe,Café,33.917050498895804,-84.37972835185201,,B
47,Hearth Pizza Tavern,Pizza Place,33.9186785557331,-84.38160038131306,,B
48,Cafe Vendôme,Bakery,33.88975601479434,-84.38058003076667,,B
49,Three Dollar Cafe Jr.,Wings Joint,33.87727585530037,-84.37984438695986,,B
11,Blue Moon Pizza,Pizza Place,33.908211727977964,-84.36309441505455,,B
18,Sushi Nami Too,Sushi Restaurant,33.907831377379075,-84.36365258419119,,B
21,Lynwood Park,Baseball Field,33.88670940893284,-84.34528782478591,,B
35,Da Vinci Donuts,Donut Shop,33.908024894956924,-84.36353210574497,,B
39,Taziki's Mediterranean Cafe,Greek Restaurant,33.908706,-84.363698,,B
45,Firehouse Subs,Sandwich Place,33.908074,-84.36368,,B
2,Hovan Mediterranean Gourmet,Mediterranean Restaurant,33.89228444702467,-84.32559707853103,,B
3,Starbucks,Coffee Shop,33.89455244,-84.32939666,,B
4,Jersey Mike's Subs,Sandwich Place,33.894326,-84.330735,,A
5,Rita's Italian Ice & Frozen Custard,Ice Cream Shop,33.894695,-84.3294023,,B
6,Bon Glaze,Donut Shop,33.89156586526869,-84.32267759959655,,B
8,Pure Taqueria Brookhaven,Mexican Restaurant,33.890827626497405,-84.32131608289346,,B
9,Bat & Ball,Pub,33.89237266844927,-84.3254339732043,,B
12,Sushi Yoshino,Sushi Restaurant,33.89241356510281,-84.32549710427428,,B
16,Blackburn Park,Park,33.89561873440399,-84.32871841000026,,B
18,Cowart Family / Ashford Dunwoody YMCA,Gym / Fitness Center,33.899115119578404,-84.33319668653844,,B
19,Jo's Grille,American Restaurant,33.892925670762835,-84.3266101714331,,B
21,Blackburn Tennis Center,Tennis Court,33.896792704965556,-84.32768632079795,,B
25,Corner Pizza,Pizza Place,33.89164559171855,-84.32563339527611,,B
26,Moon Indian Cuisine,Indian Restaurant,33.89212979860848,-84.32585875196041,,B
28,Southern Custard,Ice Cream Shop,33.8914056160218,-84.32284707457401,,B
33,Murphey Candler Park,Park,33.909353115219375,-84.32375907897949,,B
34,Peachtree Golf Club,Golf Course,33.87677636597213,-84.3269512796681,,B
35,Hyatt Regency Atlanta Perimeter At Villa Christina,Hotel,33.91327510741848,-84.34239516045876,,B
36,Dress Up,Boutique,33.87105194335087,-84.33587765422996,,B
40,Newk's Eatery,Sandwich Place,33.919758917443495,-84.34129734214615,Perimeter Center,B
42,The Flying Biscuit Cafe,Southern / Soul Food Restaurant,33.87049632025299,-84.33697811834628,,B
44,Old Brick Pit Barbecue,BBQ Joint,33.87895,-84.322399,,A
45,Whole Foods Market,Grocery Store,33.885099407367754,-84.31429311985629,,B
46,Sono Bello,Cosmetics Shop,33.91982848504004,-84.34980324173353,,B
47,Concourse Athletic Club,Gym,33.91635648945647,-84.35588222698362,,B
48,Red Pepper Taqueria,Mexican Restaurant,33.86972789654806,-84.33572309155049,,B
7,Ibiza Bites,Food Truck,33.88946804839048,-84.31035617404157,,B
10,Crossfit AGX,Gym,33.891721196277594,-84.30829882621765,,B
11,The Cook's Warehouse,Kitchen Supply Store,33.884868,-84.314816,,B
14,Zen Tea,Tea Room,33.891174580033976,-84.30187090823551,,B
15,Starbucks,Coffee Shop,33.88392696827007,-84.31621944222782,,B
16,Bluetop,American Restaurant,33.891520132294374,-84.30182852016203,,B
17,First Watch - Chamblee,Breakfast Spot,33.884244580962836,-84.31600345836821,,B
18,Pig N Chik BBQ,BBQ Joint,33.887620727395806,-84.31374800992427,,B
21,Chick-fil-A,Fast Food Restaurant,33.8984652,-84.3026674,,B
23,Bad Daddy’s Burger Bar,Burger Joint,33.88849319071342,-84.31395324013386,,B
24,Vintage Pizzeria,Italian Restaurant,33.893379747198765,-84.3000828908478,,B
26,Gus's World Famous Fried Chicken,Fried Chicken Joint,33.894436586315756,-84.29830317464052,,B
29,Hopstix,Asian Restaurant,33.89074719895576,-84.30288197993836,,B
31,Galla's Pizza,Pizza Place,33.88170034611687,-84.31897691856967,,B
33,Subway,Sandwich Place,33.88873936126342,-84.31130265741541,,B
35,Keswick Park,Baseball Field,33.891022688198234,-84.31583872492608,,B
36,Lan Zhou Restaurant,Asian Restaurant,33.89081339116625,-84.29985343508386,,B
38,Southbound,Gluten-free Restaurant,33.89224590343711,-84.30103781566143,,B
41,Publix,Grocery Store,33.89066662437509,-84.32496811260341,,B
43,GameStop,Video Game Store,33.889888639281736,-84.31100774589461,,B
44,Walgreens,Pharmacy,33.89467346106759,-84.30471539497375,,A
45,Menchie's Frozen Yogurt,Frozen Yogurt Shop,33.883808,-84.315972,,B
46,Au Rendez-vous,French Restaurant,33.88195963460907,-84.30975834780227,,B
48,Five Guys,Burger Joint,33.88854723500318,-84.30993343492659,,B
49,Simple Finds Interior,Furniture / Home Store,33.89634093203948,-84.30496754476623,,B
5,Sweet Hut Bakery & Cafe,Bakery,33.89325946581493,-84.28439836640158,,B
7,Quoc Huong Banh Mi Fast Food,Vietnamese Restaurant,33.89291892360404,-84.28513759360604,,B
8,Tempo Doeloe,Indonesian Restaurant,33.891562058273955,-84.28566106852375,,B
13,Mamak Malaysian Kitchen,Asian Restaurant,33.89329727144494,-84.28478078961108,,B
14,8 Fahrenheit Ice Cream,Ice Cream Shop,33.89143645306083,-84.28561319228608,,B
15,Batavia (Indonesian) Restaurant,Indonesian Restaurant,33.896456585774025,-84.2851561470105,,B
17,Paris Baguette,Bakery,33.89611966778148,-84.28272472026994,,B
18,Taqueria El Rey Del Taco,Mexican Restaurant,33.897064134021704,-84.28188670437657,,B
19,Roll It Up,Ice Cream Shop,33.89297992159488,-84.28464312916145,,B
21,So Kong Dong,Korean Restaurant,33.89691364949903,-84.28239497528078,,B
23,La Mei Zi Asian Bistro,Taiwanese Restaurant,33.89289854472472,-84.28620611508973,,B
28,ICENY Atlanta,Ice Cream Shop,33.893702318846906,-84.28342226047855,,B
31,Casa Vieja,South American Restaurant,33.89674251685995,-84.28502270316828,,B
32,Team Octopus MMA,Martial Arts Dojo,33.897385433066326,-84.2851126496309,,B
33,Hong Kong BBQ,Chinese Restaurant,33.89076066780803,-84.29981491578691,,B
34,Wingstop,Wings Joint,33.88984751432562,-84.28531387148567,,B
36,Bo Bo Garden Asian Cuisine,Chinese Restaurant,33.89355195493394,-84.28308854257041,,B
38,LanZhouRamen,Chinese Restaurant,33.89489911565203,-84.28209041734026,,B
40,China Town Food Court,Chinese Restaurant,33.89070450524306,-84.29983516000993,,B
41,Tea Top,Bubble Tea Shop,33.908004421996516,-84.28730634515561,,B
42,The Halal Guys,Halal Restaurant,33.88591654621316,-84.28785030325942,,B
43,Super H Mart,Supermarket,33.90811007029896,-84.2878044200648,,B
44,Shoya Izakaya,Japanese Restaurant,33.90811736793895,-84.2866501747301,,A
47,Hong Kong Tailors,Clothing Store,33.89919108813749,-84.27925805475842,,B
48,Oriental Pearl Seafood Restaurant,Dim Sum Restaurant,33.89123446592215,-84.29960872081664,,B
49,Kung Fu Tea 功夫茶,Bubble Tea Shop,33.89674641338329,-84.28220620379159,,B
6,Baldino's Giant Jersey Subs,Sandwich Place,33.906237613340345,-84.26951109468686,,B
7,Las Delicias De La Abuela,Latin American Restaurant,33.906671,-84.273125,,B
8,Buford Highway Farmers Market,Farmers Market,33.90584315169356,-84.27365494345608,,B
14,Heart Of India,Indian Restaurant,33.886695362144216,-84.25513590660347,,B
18,"Tower Beer, Wine & Spirits",Liquor Store,33.910520010322536,-84.2648732323857,,B
21,QuikTrip,Convenience Store,33.90219278935576,-84.27574973380258,,B
24,Atlanta Silverbacks Park,Soccer Stadium,33.89150745368313,-84.25532788038254,,B
26,Harmony Massage,Massage Studio,33.908418904965984,-84.2669565255497,,B
31,White Windmill Bakery and Cafe,Bakery,33.910772381176265,-84.2648507321979,,B
33,Treat Your Feet Doraville,Massage Studio,33.9128342,-84.2639793,,B
34,Chick-fil-A,Fast Food Restaurant,33.9076632,-84.2690846,,B
40,Your Pie,Pizza Place,33.8845138,-84.24981330000003,,B
42,Woo Nam Jeong Stone Bowl,Korean Restaurant,33.913137105928804,-84.26204448028092,,B
43,Kang Nam,Sushi Restaurant,33.9068516997369,-84.26904618148257,,B
44,Jersey Mike's Subs,Sandwich Place,33.884808,-84.249917,,A
47,Marshalls,Department Store,33.90547188332264,-84.2746027471394,,B
48,McDonald's,Fast Food Restaurant,33.8808361226023,-84.27476088179874,,B
4,Three Dollar Cafe Jr.,Wings Joint,33.884703859045196,-84.24859580416235,,A
10,Galaxy Diner,Diner,33.88267333606595,-84.24551348780204,,B
15,Thai Restaurant of Norcross,Thai Restaurant,33.898356676706605,-84.20826976792478,,B
19,Big Lots,Big Box Store,33.88586268046442,-84.25623826519572,,B
22,Siamese Basil,Thai Restaurant,33.89908077515071,-84.20674142811407,,B
25,Sushi Hayakawa,Sushi Restaurant,33.91347011377682,-84.26135692964938,,B
27,Ham Radio Outlet,Electronics Store,33.916020083127464,-84.26005377825261,,B
30,Karaoke Melody II,Karaoke Bar,33.919354940917394,-84.25591874934439,,B
31,Pappadeaux Seafood Kitchen,Seafood Restaurant,33.91347,-84.20665,,B
39,Bojangles' Famous Chicken 'n Biscuits,Fast Food Restaurant,33.9114347,-84.2651229,,B
40,Good Luck Gourmet【御膳房】中餐馆,Szechuan Restaurant,33.909125157729676,-84.2693500648814,,B
41,Chick-fil-A,Fast Food Restaurant,33.9078271,-84.2055954,,B
45,Liberator Shapes Factory Store,Adult Boutique,33.919686851446706,-84.26032851184938,,B
47,QuikTrip,Convenience Store,33.905573065329534,-84.20057120059694,,B
3,Nam Dae Mun Farmers Market (Norcross International),Farmers Market,33.896370309121714,-84.21152365318613,,B
8,QuikTrip,Convenience Store,33.88837258276127,-84.20990047998458,,B
9,KoKai Thai Bistro,Thai Restaurant,33.907687023606286,-84.20452146265355,,B
10,Aldi Food Market,Grocery Store,33.9041936430595,-84.20457708102037,,B
11,Lazeez Tava Fry,Indian Restaurant,33.88483028834503,-84.19282039521767,,B
12,Cafe Dominican,Latin American Restaurant,33.88517719116707,-84.19316896470689,,B
14,The Varsity,Hot Dog Joint,33.90836014210433,-84.2080985926532,,B
15,Hampton Inn Jimmy Carter,Hotel,33.91380743363015,-84.20726136134363,,B
16,Mughals,Pakistani Restaurant,33.9026859,-84.2028894,,B
18,Ashiana,Indian Restaurant,33.91446368831328,-84.2074320546879,,B
20,Las Tortas Locas,Mexican Restaurant,33.8966033410217,-84.20988273213135,,B
23,QuikTrip,Convenience Store,33.88143194622594,-84.21989736659498,,B
24,Hibachi Grill Supreme Buffet,Chinese Restaurant,33.902487375145625,-84.2029971185951,,B
25,Fine Fabrics,Arts & Crafts Store,33.91066073462233,-84.21145494993017,,B
26,El Matador,Mexican Restaurant,33.881543762462535,-84.2199713332691,,B
29,Sabri Kabob,Middle Eastern Restaurant,33.90512295687773,-84.20145227899259,,B
32,Cracker Barrel Old Country Store,American Restaurant,33.910226202059405,-84.20889021577746,,B
34,Chipotle Mexican Grill,Mexican Restaurant,33.90860537855734,-84.20569164719689,,B
35,Karachi Broast & Grill,Fast Food Restaurant,33.917410011310444,-84.20816064467947,,B
36,Restaurant Depot,Kitchen Supply Store,33.91062254801922,-84.22752679980691,,B
38,Atlanta Comedy Theater,American Restaurant,33.8845563318699,-84.19410748030877,,B
42,Nam Phuong Restaurant,Vietnamese Restaurant,33.90993313396513,-84.20452228555166,,B
45,ACityDiscount Restaurant Equipment,Market,33.9106802,-84.2139402,,B
0,Red Hare Brewing Company,Brewery,33.924399259598864,-84.49549265734274,,B
1,Ironmonger Brewing,Brewery,33.9206357979119,-84.49011852489883,,B
2,Cracker Barrel Old Country Store,American Restaurant,33.921948610319944,-84.49160526246385,,B
3,Mink's Package Store,Liquor Store,33.922930537570586,-84.47740972945337,,B
4,Jerusalem Bakery and market,Falafel Restaurant,33.9243993513539,-84.49154232017901,,A
7,Drury Inn & Suites Atlanta Marietta,Hotel,33.92315073821488,-84.4818307997864,,B
8,Enterprise Rent-A-Car,Rental Car Location,33.912154740721185,-84.49507351219557,,B
9,Brazilian Bakery,Bakery,33.92164550230881,-84.46807554596205,,B
11,Julia's Taqueria,Mexican Restaurant,33.90713694685944,-84.48871150638124,,B
12,Don Chilito's Mexican Taqueria,Mexican Restaurant,33.90811831595984,-84.48768891438378,,B
13,BMW Motorcycles of Atlanta,Motorcycle Shop,33.909894,-84.494394,,B
14,Jamaican Jerk,Caribbean Restaurant,33.92863597177627,-84.49390950935248,,B
15,Starbucks,Coffee Shop,33.916546,-84.46684,,B
16,Sabor Do Brazil,Brazilian Restaurant,33.92396470210033,-84.47004151843655,,B
17,Pappadeaux Seafood Kitchen,Seafood Restaurant,33.90323,-84.47053,,B
21,Ollie's Bargain Outlet,Discount Store,33.90501616684865,-84.48456296174668,,B
22,Bojangles' Famous Chicken 'n Biscuits,Fast Food Restaurant,33.923453799193005,-84.49159428477282,,B
23,Guitar Center,Music Store,33.904393,-84.487848,,B
24,Tasty China,Chinese Restaurant,33.93870399458685,-84.50667899921558,,B
28,Publix,Grocery Store,33.9231949111742,-84.4667675662376,,B
29,Great Wall Chinese & Shiro Sushi Bar,Chinese Restaurant,33.920870126683376,-84.46667053704365,,B
30,El Ranchero,Mexican Restaurant,33.93851942213733,-84.51437327458785,,B
31,Minas Grill- Brazilian Steakhouse & Market,Brazilian Restaurant,33.92292852195901,-84.47806646043021,,B
33,Mellow Mushroom,Pizza Place,33.906002,-84.465115,,B
34,Tassa Authentic Caribbean Cuisine,Caribbean Restaurant,33.94737300836342,-84.50098989260562,,B
35,Buen Provecho,Food Truck,33.902679133558884,-84.48116488961354,,B
37,Cuban Diner,Cuban Restaurant,33.950441377899345,-84.50825249250563,,B
38,Krispy Kreme Doughnuts,Donut Shop,33.94483,-84.51688,,B
39,Kouzina Christos,Pizza Place,33.91637033211926,-84.46720846161435,,B
40,The Bowl,Asian Restaurant,33.94324239698758,-84.5160148442162,,B
41,Haveli Indian Cuisine,Indian Restaurant,33.939864598751996,-84.50842970297722,,B
42,Marietta Diner,Diner,33.9446297807513,-84.51790909235751,,B
46,Willy's Mexicana Grill #3,Burrito Place,33.92317032637321,-84.46735703450835,,B
47,Carithers Flowers,Flower Shop,33.91084,-84.46564,,B
48,"Country Inn & Suites By Radisson, Atlanta Northwest at SunTrust Park, GA",Hotel,33.89955360228212,-84.47361677885056,,B
9,Dollar Tree,Discount Store,33.916253708430645,-84.46686895772497,,B
11,LA Fitness,Gym / Fitness Center,33.91620195892601,-84.4677614833816,East Cobb,B
13,J. Christopher's,Breakfast Spot,33.9213420230677,-84.46649346084084,,B
17,Chase Bank,Bank,33.924693,-84.465235,,B
22,Micro Center,Electronics Store,33.921859183815336,-84.46651867477318,,B
23,Sunny Nails,Spa,33.92348689985842,-84.4663682148343,,B
24,Jacobs Java Espresso and Smoothies Drive Thru,Coffee Shop,33.91929313839517,-84.4658329839074,,B
25,Rose & Crown Tavern,Pub,33.90469283115732,-84.46174627455565,,B
27,Los Bravos,Mexican Restaurant,33.91821198845713,-84.46824636036456,,B
29,Walgreens,Pharmacy,33.92471859494103,-84.46655554700556,,B
30,Goianão Bakery,Brazilian Restaurant,33.916104584149736,-84.46914560196143,,B
31,Red Elephant,Thai Restaurant,33.90436558023005,-84.46588998887358,,B
33,Massage Envy - Windy Hill@Powers Ferry,Spa,33.90436222735167,-84.46673154830933,,B
35,Jersey Mike's Subs,Sandwich Place,33.903366,-84.460465,,B
38,Hilton Garden Inn,Hotel,33.906518599840375,-84.46390092372206,,B
10,Chattahoochee River NRA - Sope Creek,Trail,33.9379119643485,-84.44286860671978,,B
36,Atlanta Country Club,Golf Course,33.940219249634374,-84.42450600984897,,B
38,CVS pharmacy,Pharmacy,33.9031357067651,-84.46008050517045,,B
41,Smoothie King,Smoothie Shop,33.901914,-84.454637,,B
11,Moxie Burger,Burger Joint,33.950870511666906,-84.41329155088594,,B
14,Bridals by Lori,Bridal Shop,33.9194493,-84.38413109999999,,B
15,Slope's BBQ,BBQ Joint,33.92642199999999,-84.38213999999999,,B
16,Rumi's Kitchen,Middle Eastern Restaurant,33.92200158132579,-84.37955126508504,,B
18,Sips n Strokes,General Entertainment,33.920260314131916,-84.38333611890145,,B
19,Brooklyn Cafe,American Restaurant,33.924710879078525,-84.38304715330688,,B
21,Trader Joe's,Grocery Store,33.926247668005686,-84.37847910289233,,B
22,Breadwinner Cafe and Bakery,Bakery,33.92547782701534,-84.383608159543,,B
23,Whole Foods Market,Grocery Store,33.918090215798536,-84.37961178064018,,B
24,Hammond Nails,Spa,33.91860697837424,-84.38136336708568,,B
26,Aperturent.com Atlanta,Camera Store,33.92018281374679,-84.37844281950979,,B
29,Chick-fil-A,Fast Food Restaurant,33.917679,-84.37866,,B
30,Heritage Sandy Springs,Park,33.92215061916529,-84.38258903505398,,B
31,Clay’s Sports Cafe,Wings Joint,33.91817939489125,-84.37764880564514,,B
32,The Flying Biscuit Cafe,American Restaurant,33.917972860080354,-84.37897660140749,,B
33,Battle & Brew,Bar,33.91714260475484,-84.38095675040142,,B
34,Jinya Ramen Bar,Noodle House,33.91833287901602,-84.37752757773931,,B
35,Mellow Mushroom,Pizza Place,33.921753,-84.379549,,B
36,Nothing Bundt Cakes,Bakery,33.91809,-84.379214,,B
37,Meehan's Public House,Pub,33.92062852258625,-84.38298891971871,,B
38,Sally's Gluten Free Bakery,Bakery,33.916775115612865,-84.37975881524169,,B
40,Sandy Springs Performing Arts Center,Performing Arts Venue,33.92461,-84.37976,,B
42,Cafe Sunflower Sandy Springs,Vegetarian / Vegan Restaurant,33.91855488527894,-84.37705187450406,,B
43,"LaVida Massage of Sandy Springs, GA",Massage Studio,33.91794770269776,-84.38146308544435,,B
45,Gyro Bros,Greek Restaurant,33.914890257993946,-84.3792002813489,Downtown Sandy Springs,B
46,Five Guys,Burger Joint,33.9267331719221,-84.37849617248536,,B
49,Bruster's Ice Cream,Ice Cream Shop,33.92576104291753,-84.38036362532476,,B
29,Kroger,Supermarket,33.9202831,-84.3814473,,B
31,Jimmy John's,Sandwich Place,33.920501636950284,-84.37919109231764,,B
33,Mike's Chicago Hot Dogs,Hot Dog Joint,33.918277233601415,-84.38152161460131,,B
35,MOD Pizza,Pizza Place,33.91459093,-84.37976185,,B
38,Canton Cooks,Chinese Restaurant,33.918553545938806,-84.38169935773459,Downtown Sandy Springs,B
39,Citi wine & spirits,Liquor Store,33.91508367808624,-84.37903963106304,Downtown Sandy Springs,B
40,Roasters,American Restaurant,33.92518800879168,-84.37836843282041,,B
41,Sharetea,Bubble Tea Shop,33.918428096752926,-84.37760198372193,,B
42,Pier 1 Imports,Furniture / Home Store,33.9264044087103,-84.3781247742624,,B
43,Gus's World Famous Fried Chicken,American Restaurant,33.932892393003605,-84.3804623654528,,B
44,Chef Rob's Caribbean Cafe,Caribbean Restaurant,33.9165372,-84.38110019999999,,A
45,Ippolito's,Italian Restaurant,33.935602,-84.377178,,B
46,Chipotle Mexican Grill,Mexican Restaurant,33.91633,-84.379629,,B
47,Yogli Mogli Frozen Yogurt,Frozen Yogurt Shop,33.935511638155575,-84.37889703901378,,B
49,Zoe’s Kitchen,Restaurant,33.914362,-84.379585,,B
36,Thomas Eye Group,Doctor's Office,33.91949,-84.35919,,B
43,Hammond Park,Playground,33.917762730491596,-84.36147267302462,,B
46,Costco Wholesale,Warehouse Store,33.92854334384601,-84.3545554868518,,B
48,REI,Sporting Goods Shop,33.92881745615325,-84.34883236885071,,B
1,LUSH,Cosmetics Shop,33.923276,-84.340056,,B
2,Disney store,Toy / Game Store,33.923687,-84.340687,Perimeter Center,B
3,Maggiano's Little Italy,Italian Restaurant,33.9227784516398,-84.33948166287676,,B
4,The Capital Grille,American Restaurant,33.92656407614956,-84.34057251804786,,A
6,Chick-fil-A,Fast Food Restaurant,33.9209768,-84.3415552,,B
7,Shake Shack,Burger Joint,33.92310477054676,-84.33957273036773,,B
8,Macy's,Department Store,33.92230401869917,-84.34125861530447,,B
9,Barnes & Noble,Bookstore,33.926591589795045,-84.34347930813938,,B
10,Alon's Bakery & Market,Bakery,33.92455992359866,-84.33640231153925,,B
11,Nordstrom,Department Store,33.92330022893757,-84.34242188930511,Perimeter Center,B
12,The Container Store,Furniture / Home Store,33.92661529153757,-84.34260877115189,,B
13,Seasons 52,New American Restaurant,33.92651917762176,-84.33979546872864,,B
14,Cheesecake Factory,American Restaurant,33.924264109121275,-84.33929969312376,,B
15,Starbucks,Coffee Shop,33.92175309,-84.33824344,,B
16,Total Wine & More,Wine Shop,33.92695,-84.344821,Perimeter Center,B
17,SEPHORA,Cosmetics Shop,33.92443262115986,-84.34176872883609,,B
18,Panera Bread,Bakery,33.9237849,-84.3409875,,B
20,Perimeter Mall,Shopping Mall,33.92383572803855,-84.34098926282516,Perimeter Center,B
21,Godiva Chocolatier,Chocolate Shop,33.9237512,-84.3406306,,B
23,MAC,Cosmetics Shop,33.92412119124303,-84.34158156254902,,B
24,Anthropologie,Women's Store,33.924206552543296,-84.34164885687755,,B
25,Von Maur,Department Store,33.924425414759334,-84.34270030406807,,B
26,T.J. Maxx,Department Store,33.927696,-84.34722,,B
27,Del Frisco's Double Eagle Steakhouse,Steakhouse,33.9203517,-84.3451889,Perimeter Center,B
28,Chuy's,Mexican Restaurant,33.92575542461333,-84.34415928989782,,B
29,Bed Bath & Beyond,Furniture / Home Store,33.9271421,-84.3471594,,B
30,McKendrick's Steak House,Steakhouse,33.92511,-84.33598,,B
31,Eclipse di Luna,Tapas Restaurant,33.92499533333819,-84.335298213249,,B
32,Fogo de Chão,Steakhouse,33.93097344463936,-84.33704794567052,,B
33,Dillard's,Department Store,33.92464485125099,-84.34035754815726,,B
34,Hobnob,American Restaurant,33.9290754859719,-84.34480649643422,,B
35,Victoria's Secret,Lingerie Store,33.92333,-84.340536,,B
36,Victoria's Secret PINK,Lingerie Store,33.92345678653919,-84.3408117515145,,B
37,Your Pie,Pizza Place,33.9278532,-84.343974,Perimeter Center,B
38,J. Alexander's,American Restaurant,33.932081411220224,-84.33698284686385,,B
39,Chipotle Mexican Grill,Mexican Restaurant,33.9278660829241,-84.34403443602827,Perimeter Center,B
40,Nail Talk and Tan,Nail Salon,33.93005929363624,-84.34033474684234,Perimeter Center,B
